"  [ 145.012519742158361, -37.688119975704012 ] "
"  [ 145.49361013014834, -37.910839683104207 ] "
"  [ 145.135810315580841, -38.146644074109325 ] "
"  [ 145.034831803018335, -37.825409370143184 ] "
"  [ 145.049648070466532, -37.752483276785455 ] "
"  [ 144.629764029019782, -36.182558967021045 ] "
"  [ 145.474807056401602, -38.472200660839931 ] "
"  [ 144.897983266314554, -38.367676086345739 ] "
"  [ 145.13784002359435, -36.145425786498905 ] "
"  [ 145.07329481553117, -37.972130594720404 ] "
"  [ 144.742970017310029, -37.453239481647408 ] "
"  [ 144.951895211058314, -37.787779624515188 ] "
"  [ 144.359806080551323, -37.934559092914363 ] "
"  [ 147.652073404111235, -37.152988598138471 ] "
"  [ 144.574335618050327, -37.548689698350522 ] "
"  [ 145.020398201263077, -37.727148255643428 ] "
"  [ 146.385367684899506, -38.233164727621009 ] "
"  [ 147.087724427789539, -37.92395048713653 ] "
"  [ 145.207109426354606, -37.957809937709733 ] "
"  [ 145.307053347645081, -38.140850427757179 ] "
"  [ 145.307053347645081, -38.140850427757179 ] "
"  [ 146.534497017787999, -36.132050807441949 ] "
"  [ 145.117590412234023, -38.001193813072007 ] "
"  [ 145.154378295337494, -35.929603836631031 ] "
"  [ 144.275485228375743, -37.052957458789784 ] "
"  [ 145.673581204820692, -38.223942788960564 ] "
"  [ 142.265016986864168, -37.663063271288401 ] "
"  [ 145.029152081879118, -37.684526929571419 ] "
"  [ 145.923672096889987, -36.576197680405663 ] "
"  [ 145.619235631716236, -35.969848417480989 ] "
"  [ 145.431797530042815, -36.038528279802087 ] "
"  [ 144.891802489019, -37.791878705621514 ] "
"  [ 143.860853717093761, -37.557682473470692 ] "
"  [ 143.860853717093761, -37.557682473470692 ] "
"  [ 143.829442709010294, -35.815454612048065 ] "
"  [ 143.829442709010294, -35.815454612048065 ] "
"  [ 143.829442709010294, -35.815454612048065 ] "
"  [ 145.243745535983749, -38.026654220460138 ] "
"  [ 144.903986211751544, -37.796693722825687 ] "
"  [ 144.883285721688793, -37.813769479803661 ] "
"  [ 145.324379009141722, -36.340029179435433 ] "
"  [ 143.148681669125466, -38.627896164256804 ] "
"  [ 144.586316505711125, -37.67303648277678 ] "
"  [ 145.582142484356496, -38.31273527969833 ] "
"  [ 145.524963800647072, -37.741477301447468 ] "
"  [ 144.824264537823893, -37.075609467311281 ] "
"  [ 145.085026353447034, -38.008068637353759 ] "
"  [ 144.442468702703849, -37.663063988609075 ] "
"  [ 145.005560713086567, -36.199100787049943 ] "
"  [ 145.005560713086567, -36.199100787049943 ] "
"  [ 145.25967165892493, -38.004470831334629 ] "
"  [ 145.020266411272701, -36.598389300278754 ] "
"  [ 145.112932880313849, -37.779580786901079 ] "
"  [ 144.179063800462529, -37.591367024287109 ] "
"  [ 144.235416136370191, -38.077907768672056 ] "
"  [ 147.603578124008493, -37.070740601057793 ] "
"  [ 147.603578124008493, -37.070740601057793 ] "
"  [ 143.728881716374531, -38.055156093483077 ] "
"  [ 145.132982817137957, -38.114453336633453 ] "
"  [ 144.925871338555595, -37.769950075292897 ] "
"  [ 145.128588646586081, -37.818661059058115 ] "
"  [ 145.65931330626259, -36.694081959942665 ] "
"  [ 145.086284888175527, -37.903131380465993 ] "
"  [ 145.104603306701875, -37.905360405331216 ] "
"  [ 146.946848865709995, -36.166420714297644 ] "
"  [ 143.384421850951725, -36.997009323847493 ] "
"  [ 143.384421850951725, -36.997009323847493 ] "
"  [ 146.446990618351833, -38.202987352982795 ] "
"  [ 144.960435495161647, -37.814421299158063 ] "
"  [ 144.076539513253408, -38.262402614417667 ] "
"  [ 145.175320995400114, -38.145450267096287 ] "
"  [ 145.100390456500662, -37.911267331254969 ] "
"  [ 143.607090427443779, -38.024570217030792 ] "
"  [ 145.645979132156015, -36.729990857426607 ] "
"  [ 144.389292392388512, -37.134609555646428 ] "
"  [ 146.909868630746047, -37.906238885365902 ] "
"  [ 146.909868630746047, -37.906238885365902 ] "
"  [ 145.456709999511446, -37.68344819841677 ] "
"  [ 147.981640935825908, -36.163687467366785 ] "
"  [ 143.844740587378965, -37.5174641753147 ] "
"  [ 145.159760474842045, -37.24046913099982 ] "
"  [ 145.200735792228897, -37.826985048226319 ] "
"  [ 144.211427734292755, -36.810666001303098 ] "
"  [ 143.551350530096727, -38.510169749448913 ] "
"  [ 144.358197872663283, -38.165127602104015 ] "
"  [ 145.011613820065293, -37.76953012058059 ] "
"  [ 144.956659468212735, -37.296492907704881 ] "
"  [ 145.060090815174163, -37.868181021830239 ] "
"  [ 145.16357923755865, -37.888824324053495 ] "
"  [ 145.895404030983883, -38.732398239052081 ] "
"  [ 145.151944013827006, -37.954000492963551 ] "
"  [ 144.874419335853645, -37.848719633140583 ] "
"  [ 142.562141472804228, -37.598152992806092 ] "
"  [ 145.119195787792279, -38.009114300324519 ] "
"  [ 148.000901860053034, -37.848896651535298 ] "
"  [ 148.000901860053034, -37.848896651535298 ] "
"  [ 148.000901860053034, -37.848896651535298 ] "
"  [ 143.355950394664177, -37.42541881603654 ] "
"  [ 143.355950394664177, -37.42541881603654 ] "
"  [ 146.13595474042981, -37.295859463760038 ] "
"  [ 141.28908885379073, -38.163281260718271 ] "
"  [ 146.137529874132071, -36.022312523503402 ] "
"  [ 142.418277774853323, -35.330415695254608 ] "
"  [ 144.974048561747736, -38.429619039358506 ] "
"  [ 145.200441844671701, -37.748409785815895 ] "
"  [ 144.998939750202055, -37.179070010257377 ] "
"  [ 144.329782449354212, -38.140980402381651 ] "
"  [ 145.468609152264492, -37.810119547996869 ] "
"  [ 144.555127883884751, -37.429431627091816 ] "
"  [ 145.106194299345816, -37.896922145837856 ] "
"  [ 144.026320778684948, -38.293775895442863 ] "
"  [ 144.121451437014372, -37.370620402848346 ] "
"  [ 145.317213438148343, -37.821044347830735 ] "
"  [ 145.168101588037814, -37.495633257251377 ] "
"  [ 145.399731040709213, -36.331409597770559 ] "
"  [ 145.001439887570655, -37.884360535581862 ] "
"  [ 145.013136934192346, -37.73551905298374 ] "
"  [ 144.522812103124096, -36.650150266576631 ] "
"  [ 143.16360953478835, -38.345900999830818 ] "
"  [ 144.312250416971011, -36.841989240183146 ] "
"  [ 142.83978972461955, -36.56841874547392 ] "
"  [ 144.748028926438025, -37.880269874551473 ] "
"  [ 144.748028926438025, -37.880269874551473 ] "
"  [ 144.748028926438025, -37.880269874551473 ] "
"  [ 143.783211907944064, -38.390563709188271 ] "
"  [ 145.770172506799582, -37.515545544099716 ] "
"  [ 145.770172506799582, -37.515545544099716 ] "
"  [ 147.860487607498811, -37.866339686170321 ] "
"  [ 143.592367638845928, -38.339477764304782 ] "
"  [ 141.954491113068343, -38.041775994784686 ] "
"  [ 144.085847181858327, -36.068651961774322 ] "
"  [ 144.061169741325159, -37.550171945214913 ] "
"  [ 142.721459854592325, -37.056960524990025 ] "
"  [ 145.002741167902059, -37.951039244596132 ] "
"  [ 144.28659990236639, -37.422499966287752 ] "
"  [ 145.04521810464243, -37.606959815302162 ] "
"  [ 144.2223006471053, -37.067426475087601 ] "
"  [ 147.178269929048668, -36.722970014764662 ] "
"  [ 145.772748675335379, -36.433682825502302 ] "
"  [ 145.27145587135567, -38.074141165071225 ] "
"  [ 142.379750009610774, -38.328131759599636 ] "
"  [ 145.958650471865326, -38.466448876997582 ] "
"  [ 144.399355879556452, -36.771128292372602 ] "
"  [ 145.714089863783585, -38.330663813197638 ] "
"  [ 141.07148999973947, -38.054200005630186 ] "
"  [ 142.571541127445528, -37.150049275260358 ] "
"  [ 146.425772748900954, -37.1153388750243 ] "
"  [ 144.600596742378855, -37.641180628680644 ] "
"  [ 145.168849760195627, -37.654980001783237 ] "
"  [ 144.95980816275312, -37.699150190178933 ] "
"  [ 144.823278731946715, -37.709092127731992 ] "
"  [ 143.707300076217308, -38.311843182920136 ] "
"  [ 142.054609267059334, -36.801929199077932 ] "
"  [ 144.35867431126502, -38.084169231525202 ] "
"  [ 144.35867431126502, -38.084169231525202 ] "
"  [ 145.251824282941328, -37.92727181127124 ] "
"  [ 143.692552707182813, -38.041937317657741 ] "
"  [ 145.41271115956863, -37.576620066951534 ] "
"  [ 145.415803457446458, -36.360219802052953 ] "
"  [ 145.615202138524893, -37.963010862640893 ] "
"  [ 145.655771901645267, -38.072052288472683 ] "
"  [ 145.741669460984212, -38.122871301447113 ] "
"  [ 144.999698547692418, -37.815903755444545 ] "
"  [ 143.257049780398745, -38.74491006599542 ] "
"  [ 144.875503764618685, -37.568180464767259 ] "
"  [ 145.177812485420645, -38.13451022843519 ] "
"  [ 144.806001604370891, -37.739510188987147 ] "
"  [ 144.881590583741854, -37.693850071874074 ] "
"  [ 144.749900911680527, -36.399309826879879 ] "
"  [ 147.055150656809758, -36.251863477549293 ] "
"  [ 145.022935821782482, -37.801896737166032 ] "
"  [ 145.09191837064435, -37.774976994377582 ] "
"  [ 145.177200511668957, -38.085166633540489 ] "
"  [ 146.885006572839046, -37.901527123134521 ] "
"  [ 146.358413771124901, -36.765590277520722 ] "
"  [ 145.520905792112245, -37.710669331727878 ] "
"  [ 144.211320021613403, -38.212238773803591 ] "
"  [ 143.651420008471518, -35.501852180410069 ] "
"  [ 141.557702452212169, -38.303498972653081 ] "
"  [ 144.415333464456552, -38.019542772489544 ] "
"  [ 144.607629753719067, -37.695310580517273 ] "
"  [ 143.562539830241661, -35.809368937254511 ] "
"  [ 145.144637498878922, -37.730497130403585 ] "
"  [ 145.065036572173483, -37.787505561142069 ] "
"  [ 144.935919184597282, -37.768334090051916 ] "
"  [ 145.103815470678114, -37.703755240046632 ] "
"  [ 145.802311241291136, -37.523701250452447 ] "
"  [ 144.489539581981319, -36.783588927339558 ] "
"  [ 145.224397309035822, -37.964849640134325 ] "
"  [ 144.8358503404923, -37.770570039397313 ] "
"  [ 145.243591040046709, -37.852694251527474 ] "
"  [ 145.243591040046709, -37.852694251527474 ] "
"  [ 145.062673376696978, -37.69201874389843 ] "
"  [ 145.903696303724388, -36.584235862594689 ] "
"  [ 143.633308567501558, -38.26273973152373 ] "
"  [ 144.732479426158193, -37.566299942479937 ] "
"  [ 145.485903453863898, -37.579898238633376 ] "
"  [ 145.286793134725599, -38.117858767270683 ] "
"  [ 145.416452006448196, -37.559959963659047 ] "
"  [ 145.001652348203606, -37.752290498064966 ] "
"  [ 143.115326411261776, -36.905329434906655 ] "
"  [ 143.115326411261776, -36.905329434906655 ] "
"  [ 143.115326411261776, -36.905329434906655 ] "
"  [ 143.115326411261776, -36.905329434906655 ] "
"  [ 146.942238791320477, -36.720973504236234 ] "
"  [ 145.05746009660885, -37.390430252466082 ] "
"  [ 144.837367471127408, -37.720711978290161 ] "
"  [ 143.859010465736276, -37.562227532236854 ] "
"  [ 145.922074612201669, -38.10003992062569 ] "
"  [ 146.97937378639358, -37.968722057666419 ] "
"  [ 145.103193412743394, -37.899276568729292 ] "
"  [ 145.415849617654487, -38.076521681241445 ] "
"  [ 145.21346926041781, -37.817183655833254 ] "
"  [ 144.248972496055302, -36.553808523810062 ] "
"  [ 146.533278148326161, -38.195813913050053 ] "
"  [ 144.923189876410873, -37.802430734131974 ] "
"  [ 144.109649002548593, -36.978417077984773 ] "
"  [ 145.695634790484945, -36.011612215382094 ] "
"  [ 145.955009582014128, -38.56360787754496 ] "
"  [ 145.322825253775449, -36.466259004597696 ] "
"  [ 144.966597416687875, -37.7413136656061 ] "
"  [ 144.862870427112369, -37.780858634015829 ] "
"  [ 142.719529402660243, -37.112598418365934 ] "
"  [ 145.00138935418471, -37.858872868008262 ] "
"  [ 144.702688378356868, -36.862709786950681 ] "
"  [ 145.089120286245105, -38.234010190150421 ] "
"  [ 143.853381075819016, -37.462551208837695 ] "
"  [ 145.155982327806214, -37.933210654904023 ] "
"  [ 144.580051226378743, -37.849228860901022 ] "
"  [ 144.910082150293363, -37.744627601807487 ] "
"  [ 145.478402341735602, -35.984384393593643 ] "
"  [ 145.113863967307879, -37.927340486887509 ] "
"  [ 143.218700706676202, -37.379928440390238 ] "
"  [ 144.701363295022134, -37.768460284841247 ] "
"  [ 144.701363295022134, -37.768460284841247 ] "
"  [ 145.710109135536214, -37.193597505808988 ] "
"  [ 144.924793426607124, -36.834614220646053 ] "
"  [ 144.93096770464939, -37.825391084833754 ] "
"  [ 146.842398192125671, -36.628502620583085 ] "
"  [ 145.062929844998934, -37.692159479352597 ] "
"  [ 144.354431989883039, -38.102020209124049 ] "
"  [ 145.280480639851618, -37.795820221467203 ] "
"  [ 144.185493446059439, -37.330478124367623 ] "
"  [ 144.850078850416764, -37.804210724279038 ] "
"  [ 144.648717232855603, -36.435978760009505 ] "
"  [ 144.815709164655402, -37.829939298969087 ] "
"  [ 144.93809043058576, -37.687497478242612 ] "
"  [ 145.295985633318594, -37.988926934921402 ] "
"  [ 144.746886471167869, -37.777300330563868 ] "
"  [ 145.376000025206082, -36.347531876378689 ] "
"  [ 145.244448232155975, -37.80998800443917 ] "
"  [ 144.553600435970225, -37.685324129716307 ] "
"  [ 142.125392086554342, -34.232297751375611 ] "
"  [ 144.994596885253117, -37.844567521245985 ] "
"  [ 144.779549559517392, -37.74094994383627 ] "
"  [ 145.148999596562675, -37.810062333407799 ] "
"  [ 146.169559998861644, -38.620610890273966 ] "
"  [ 146.169559998861644, -38.620610890273966 ] "
"  [ 145.566525390303298, -38.044071460193457 ] "
"  [ 146.934021744662004, -37.046909424277331 ] "
"  [ 145.064520330964683, -37.582408075359531 ] "
"  [ 145.103621079297568, -36.211296397279007 ] "
"  [ 144.945915645585302, -37.609150256799268 ] "
"  [ 143.710140251814778, -37.64263902142676 ] "
"  [ 143.928279862001489, -37.369770813563967 ] "
"  [ 146.2511911866454, -38.178979611252899 ] "
"  [ 144.740508894002915, -37.32338996236237 ] "
"  [ 146.60323087198816, -36.381462965332567 ] "
"  [ 145.20581426099568, -37.793193012313743 ] "
"  [ 144.805490464677405, -37.551337612867314 ] "
"  [ 145.117330787159005, -37.937500099247387 ] "
"  [ 145.794110567923781, -38.29989933823034 ] "
"  [ 146.50270361086524, -38.677243751173641 ] "
"  [ 146.099048987143561, -37.044558770366059 ] "
"  [ 145.416309636414297, -37.093746144416833 ] "
"  [ 148.601930465874887, -37.700069523381089 ] "
"  [ 144.80246998804364, -37.767152204408909 ] "
"  [ 143.066408806972674, -38.455697073213898 ] "
"  [ 145.158704811721066, -37.918484214125534 ] "
"  [ 145.239887396195797, -37.851502946819743 ] "
"  [ 145.239887396195797, -37.851502946819743 ] "
"  [ 146.725120411464331, -38.27932046930944 ] "
"  [ 145.709681717817546, -37.191622287611843 ] "
"  [ 145.007529051672918, -38.366679236222431 ] "
"  [ 145.028882899609869, -37.807480593378138 ] "
"  [ 145.931148888025007, -36.571820001329165 ] "
"  [ 146.205009330252182, -36.637324537754253 ] "
"  [ 145.054032141274234, -37.960374139889119 ] "
"  [ 145.516635018616967, -37.625989054786444 ] "
"  [ 144.318617195565025, -35.910081317597459 ] "
"  [ 144.318617195565025, -35.910081317597459 ] "
"  [ 144.889581015701935, -37.825556760808979 ] "
"  [ 143.855260224086521, -37.581938779595937 ] "
"  [ 146.378490007029313, -38.160619915860728 ] "
"  [ 145.212949338456582, -38.003773402441929 ] "
"  [ 148.390183408237021, -37.692588425536847 ] "
"  [ 145.134171209116658, -37.919028839808988 ] "
"  [ 141.911523007467082, -37.700457297736456 ] "
"  [ 145.431806083564794, -36.041870002751224 ] "
"  [ 142.543434912686081, -38.40580072957524 ] "
"  [ 142.107069689782179, -34.255525730900878 ] "
"  [ 144.915627358484301, -37.780657215111489 ] "
"  [ 144.820694092783299, -37.820457580746613 ] "
"  [ 144.95242192400525, -37.649409810491242 ] "
"  [ 145.483170320369339, -38.071817128339049 ] "
"  [ 146.250069489224586, -36.075352723690756 ] "
"  [ 146.250069489224586, -36.075352723690756 ] "
"  [ 145.138840426962844, -37.641949592171891 ] "
"  [ 145.965942831901259, -38.222052046388903 ] "
"  [ 144.030010487820675, -38.315657696108488 ] "
"  [ 145.522173060989502, -37.705570479018988 ] "
"  [ 145.050478359674401, -37.955420725860805 ] "
"  [ 147.356452368298022, -36.952439220176302 ] "
"  [ 146.102671186741674, -37.90344541680134 ] "
"  [ 145.287614592364378, -37.888658728316265 ] "
"  [ 145.245720055755612, -38.146670004336777 ] "
"  [ 143.784370967421069, -36.419645186939654 ] "
"  [ 146.186429952903097, -38.25108010762353 ] "
"  [ 144.995885010417368, -37.838182246479242 ] "
"  [ 144.918528793989708, -37.756240538124452 ] "
"  [ 144.986524516411265, -37.838321079740147 ] "
"  [ 146.432490711963425, -38.26297630476423 ] "
"  [ 148.368878584785676, -37.749326394363365 ] "
"  [ 148.368878584785676, -37.749326394363365 ] "
"  [ 143.706087196722621, -37.511409025534533 ] "
"  [ 144.913423429410756, -37.616433371731659 ] "
"  [ 145.145063941702915, -37.778910453895364 ] "
"  [ 145.022099239484618, -37.920070873500471 ] "
"  [ 144.931019785970847, -37.697421212001998 ] "
"  [ 144.222179803244416, -36.960229566150971 ] "
"  [ 141.626762433838167, -38.229269399631818 ] "
"  [ 145.291298927846668, -37.888682366645313 ] "
"  [ 145.086247046169404, -37.823639620808947 ] "
"  [ 144.815368830518253, -37.826231086035591 ] "
"  [ 144.815368830518253, -37.826231086035591 ] "
"  [ 142.209689973586762, -36.728926119123294 ] "
"  [ 144.289381927425495, -36.776286100535046 ] "
"  [ 145.51612715496168, -37.833250927772831 ] "
"  [ 145.547177105451453, -38.253952188460261 ] "
"  [ 144.357923613820162, -38.159561038541312 ] "
"  [ 142.464294540534866, -38.365575306698801 ] "
"  [ 143.389056675552212, -37.263766997605082 ] "
"  [ 144.851119793139532, -37.791333583860265 ] "
"  [ 143.619110705049678, -37.681011679589382 ] "
"  [ 145.157498350238626, -38.15294382340911 ] "
"  [ 145.098508215645637, -36.846898609863047 ] "
"  [ 142.691709929159941, -35.241539997616812 ] "
"  [ 141.18497999763386, -34.274976849249704 ] "
"  [ 144.731281257731666, -37.874953071287038 ] "
"  [ 146.078443854501785, -37.003806458199662 ] "
"  [ 145.373178722672293, -36.4042517777252 ] "
"  [ 145.052271385893818, -37.753471642550977 ] "
"  [ 144.176650734187717, -37.591592255657439 ] "
"  [ 141.744671054603771, -38.248681688748533 ] "
"  [ 144.609616616209223, -37.658552751395973 ] "
"  [ 145.287903584629817, -37.818253436379358 ] "
"  [ 141.124890459172235, -37.902599604037121 ] "
"  [ 144.15115940116857, -37.584770610932019 ] "
"  [ 145.014633581564993, -37.80760043427648 ] "
"  [ 143.849337524429671, -37.836069697279619 ] "
"  [ 147.189300666500117, -37.615329856435913 ] "
"  [ 145.144858975359455, -37.660239608631763 ] "
"  [ 145.232840043021014, -36.4357840402593 ] "
"  [ 144.215809639580868, -37.891463228662026 ] "
"  [ 145.031861927727306, -36.440814640591256 ] "
"  [ 144.607247524597852, -37.779709626183745 ] "
"  [ 145.230240151832589, -36.615673469043635 ] "
"  [ 142.115355641714842, -34.223905850403348 ] "
"  [ 143.239537373940948, -38.333635351659801 ] "
"  [ 144.536899685642084, -37.686326414506347 ] "
"  [ 144.640882460393016, -38.196330597378903 ] "
"  [ 144.640882460393016, -38.196330597378903 ] "
"  [ 145.392430181424515, -37.537218740244789 ] "
"  [ 145.138119996614193, -37.893780008485287 ] "
"  [ 143.947343567756718, -36.522700778948476 ] "
"  [ 144.073063119597776, -37.552985089278728 ] "
"  [ 144.277839484782163, -36.746484823391519 ] "
"  [ 146.177779530007143, -38.375264799110433 ] "
"  [ 142.064231847544363, -34.224003246348211 ] "
"  [ 145.304949998666189, -36.44009757172342 ] "
"  [ 145.929585834316583, -38.661834329708228 ] "
"  [ 144.67499814862316, -37.254288969872775 ] "
"  [ 144.67499814862316, -37.254288969872775 ] "
"  [ 145.338928003808178, -37.860663379762173 ] "
"  [ 142.586383765423335, -38.385077861135898 ] "
"  [ 145.020088267808546, -37.657339528456284 ] "
"  [ 146.492755729293208, -38.209484550303678 ] "
"  [ 145.235892810342534, -37.912950322106902 ] "
"  [ 143.681284721144493, -37.842720152746622 ] "
"  [ 147.43779109653866, -36.664398433354066 ] "
"  [ 144.982502844370345, -37.710930294685113 ] "
"  [ 145.361139644352647, -37.961177966980735 ] "
"  [ 145.133448074446392, -37.960119145361944 ] "
"  [ 141.587198283352166, -38.343527265059059 ] "
"  [ 144.66530973524678, -37.852313423718407 ] "
"  [ 145.017137927129426, -37.857629804059272 ] "
"  [ 145.237111789853031, -38.223841210177 ] "
"  [ 144.342210164457214, -38.116955691670185 ] "
"  [ 144.519448398404649, -37.31203051450904 ] "
"  [ 145.258282566420519, -37.809689478128419 ] "
"  [ 144.916158087809265, -37.706350281593906 ] "
"  [ 144.977479814083154, -37.646897638481235 ] "
"  [ 145.116277098241085, -37.929984953719661 ] "
"  [ 144.966236507589372, -37.67818961195433 ] "
"  [ 143.06870268642578, -36.471020099701889 ] "
"  [ 141.447609083522309, -36.716542182429983 ] "
"  [ 145.383222254542716, -37.872771406065581 ] "
"  [ 144.702681839959183, -37.290702579465986 ] "
"  [ 144.702681839959183, -37.290702579465986 ] "
"  [ 143.723147321690504, -37.104567280433649 ] "
"  [ 144.090850386301668, -37.90626974010226 ] "
"  [ 141.836850931475823, -37.840032879791956 ] "
"  [ 144.087370021080659, -35.794012220480553 ] "
"  [ 145.254762763131367, -37.798646613609073 ] "
"  [ 143.835895511210481, -37.906709474331613 ] "
"  [ 143.840353597275225, -37.341968317779113 ] "
"  [ 144.965343473027644, -37.733990602059137 ] "
"  [ 144.45058563063759, -37.719759492284474 ] "
"  [ 145.115660672301686, -38.051715240940069 ] "
"  [ 145.355120507522201, -35.88462971919963 ] "
"  [ 145.316751332056242, -38.153279769081976 ] "
"  [ 145.100587226281846, -37.820733999805995 ] "
"  [ 145.493030003781399, -37.775459975941715 ] "
"  [ 147.108931793462091, -36.278879482482282 ] "
"  [ 145.222049645387585, -37.970891892094812 ] "
"  [ 142.799231300484621, -34.614749242018995 ] "
"  [ 142.799231300484621, -34.614749242018995 ] "
"  [ 145.238984064404661, -38.463640156711776 ] "
"  [ 145.120805766691433, -38.144281877729497 ] "
"  [ 144.971909731580695, -37.405731895399107 ] "
"  [ 145.911491276265764, -38.570070148750126 ] "
"  [ 144.841693133597346, -38.376761433981095 ] "
"  [ 144.915464375324575, -37.703356318423502 ] "
"  [ 143.955621329150262, -36.224719962625826 ] "
"  [ 144.994418543502888, -37.792395408026358 ] "
"  [ 144.827789762013424, -38.396273263989947 ] "
"  [ 145.160803017713164, -38.166369744438477 ] "
"  [ 142.899032865432559, -37.231978831039399 ] "
"  [ 144.787058326955531, -37.771525885421482 ] "
"  [ 143.931806067513463, -37.600370041107283 ] "
"  [ 144.675880000455265, -36.298882966265303 ] "
"  [ 145.146981598200313, -37.879680190601348 ] "
"  [ 143.032430580673918, -37.198871412187067 ] "
"  [ 144.202028904485474, -36.875501097416759 ] "
"  [ 144.743117666655564, -37.659491156023144 ] "
"  [ 142.496551669773879, -38.133333577277782 ] "
"  [ 145.498175161836201, -36.410580018374574 ] "
"  [ 145.446873911544287, -38.525420438495438 ] "
"  [ 147.717578140583214, -35.992578108416588 ] "
"  [ 143.16141365505527, -37.697507649351664 ] "
"  [ 143.16141365505527, -37.697507649351664 ] "
"  [ 145.072757366935178, -37.974843321120915 ] "
"  [ 144.803269176095597, -37.744634350491715 ] "
"  [ 145.060377930169011, -37.91389784533964 ] "
"  [ 145.405197737850813, -37.808310571883567 ] "
"  [ 144.344322166154171, -38.106010250246896 ] "
"  [ 144.893476005114621, -37.792385914907335 ] "
"  [ 144.33806033811544, -38.131937017760336 ] "
"  [ 145.145597371741275, -38.338818604234312 ] "
"  [ 145.145597371741275, -38.338818604234312 ] "
"  [ 145.153606813210445, -37.944774712972546 ] "
"  [ 143.610391175300038, -38.026926606302482 ] "
"  [ 143.610391175300038, -38.026926606302482 ] "
"  [ 143.610391175300038, -38.026926606302482 ] "
"  [ 145.509938761921035, -37.64694607653886 ] "
"  [ 142.406396661873373, -34.562129674169562 ] "
"  [ 141.637519583262019, -36.689089611970509 ] "
"  [ 147.696993990841776, -37.900303331522117 ] "
"  [ 142.20755658960735, -34.515920244455344 ] "
"  [ 145.491648509296255, -38.206040607411062 ] "
"  [ 145.073686239078626, -37.976069538822692 ] "
"  [ 142.195880402753289, -34.305977913964469 ] "
"  [ 145.096239179294969, -38.17916400915189 ] "
"  [ 145.096239179294969, -38.17916400915189 ] "
"  [ 144.8031887664267, -37.773811481918067 ] "
"  [ 145.112729417061104, -37.905302926009483 ] "
"  [ 144.370822940389985, -38.062038492110219 ] "
"  [ 145.129599431968728, -37.899652918310125 ] "
"  [ 143.630631477729253, -36.428748907016164 ] "
"  [ 145.27009480322161, -38.021880532838118 ] "
"  [ 144.265265917398921, -36.782611824462172 ] "
"  [ 145.528917676416512, -38.307631653574084 ] "
"  [ 146.828120492933238, -36.493880937095597 ] "
"  [ 144.833389991045465, -36.596755375812741 ] "
"  [ 145.701109466401618, -37.194390005981077 ] "
"  [ 144.659455379940027, -37.800946201582882 ] "
"  [ 145.149639432337665, -37.902331048620361 ] "
"  [ 145.155418557835986, -37.904871053263633 ] "
"  [ 144.999388684945387, -38.473186940875586 ] "
"  [ 144.728529366562896, -37.870477832770902 ] "
"  [ 143.734873264520331, -37.047907677558584 ] "
"  [ 144.956110490017664, -37.805892045103654 ] "
"  [ 142.765018206514611, -35.363219926443946 ] "
"  [ 144.286249023564608, -36.754059127837031 ] "
"  [ 144.748873215800103, -37.739639044175952 ] "
"  [ 143.893307634839715, -37.422361130776203 ] "
"  [ 144.343874407727327, -38.108376756158698 ] "
"  [ 144.343874407727327, -38.108376756158698 ] "
"  [ 145.089758511231594, -37.835006706313997 ] "
"  [ 144.651318186779719, -37.902998827528975 ] "
"  [ 142.208890019335541, -36.711692421739457 ] "
"  [ 142.115813554778413, -36.562509939712427 ] "
"  [ 145.12298458121839, -37.777537483641936 ] "
"  [ 147.065374781728394, -38.103254028869152 ] "
"  [ 144.882234813269207, -37.689646034004753 ] "
"  [ 145.320288803703477, -37.736552614645063 ] "
"  [ 145.140144295668421, -37.916147638448095 ] "
"  [ 145.388784447992208, -36.487576605562715 ] "
"  [ 145.227317231005657, -37.810624184565327 ] "
"  [ 144.774626605633927, -37.696003038283045 ] "
"  [ 145.19431903311164, -38.115665094226287 ] "
"  [ 145.467294401629232, -38.069705930070292 ] "
"  [ 143.917406133017693, -37.559092515860549 ] "
"  [ 144.135469564481099, -37.115565923155302 ] "
"  [ 144.925279716584072, -37.660169763864609 ] "
"  [ 144.84931462134, -37.779383135480799 ] "
"  [ 145.28320372789068, -38.098259950116763 ] "
"  [ 145.28320372789068, -38.098259950116763 ] "
"  [ 145.138768414472025, -37.02387708040235 ] "
"  [ 146.912456456851118, -36.128240556961245 ] "
"  [ 145.022600209044839, -37.765718791242854 ] "
"  [ 144.999566514778905, -37.764682446733538 ] "
"  [ 145.142676184926785, -37.979908326438164 ] "
"  [ 144.605912423381398, -37.893293063553124 ] "
"  [ 145.021409803003252, -37.889858004934403 ] "
"  [ 145.168882382164924, -37.839126775212655 ] "
"  [ 145.134554305205796, -37.915678426025345 ] "
"  [ 144.953196492508198, -37.816998051711273 ] "
"  [ 144.928832915392604, -37.633063364198506 ] "
"  [ 145.431861281778623, -36.168881433168835 ] "
"  [ 145.431861281778623, -36.168881433168835 ] "
"  [ 145.267877608011901, -38.014403241360633 ] "
"  [ 144.579652283356666, -37.479306854468312 ] "
"  [ 145.326793946450067, -37.151863630150629 ] "
"  [ 146.434037025445491, -37.817041150295879 ] "
"  [ 146.434037025445491, -37.817041150295879 ] "
"  [ 144.529564397441021, -37.341886978334493 ] "
"  [ 145.414127672410444, -36.400790488547493 ] "
